annual_precipitation,feature_id,mean_elevation,mean_mvi,mean_ndvi,mean_slope,mean_temperature,mean_wind_speed,nearest_aquaculture_distance_m,nearest_river_distance_m,next_year_change_pct,year,.geo
4046.970285,00fb00000000000046b2,4.687362765,3.904710612,0.6101383111,3.064070233,26.45686809,1.593847411,0,0,0.3169367672,2021,"{""type"":""Polygon"",""coordinates"":[[[123.12587801010389,11.362162137207514],[123.12587801010389,11.36270156131446],[123.12614558650328,11.362701558700191],[123.12614558650328,11.36324106007695],[123.12641822533863,11.3632410184803],[123.12641822533863,11.363776541237348],[123.12533787772229,11.363776550183577],[123.12533787772229,11.363506832936721],[123.12479765655985,11.36350680191115],[123.12479765655985,11.363776520470008],[123.12183432556883,11.363776571557562],[123.12183432556883,11.363506845801503],[123.12075916275855,11.363506845288324],[123.12075916275855,11.363241023608778],[123.12048650825513,11.363241058014717],[123.12048650825513,11.363506805234538],[123.11994626048006,11.36350683710198],[123.11994626048006,11.364316030721696],[123.12048650825513,11.364315994917959],[123.12048650825513,11.364585726542975],[123.12075916275855,11.364585763948666],[123.12075916275855,11.365125228470342],[123.12048650825513,11.365125267502542],[123.12048650825513,11.365664736809565],[123.12021891647889,11.365664739503968],[123.12021891647892,11.364855534891673],[123.11967875305845,11.364855486715342],[123.11967875305845,11.365125222032525],[123.11994626048006,11.365125232128765],[123.11994626048006,11.366204179450992],[123.11967875305845,11.366204171953166],[123.11967875305845,11.366473911596211],[123.11941124491038,11.366473904414287],[123.11941124491038,11.366743645572052],[123.11887107706117,11.366743679658674],[123.11887107706117,11.367013422993397],[123.11779073247746,11.367013414592291],[123.11779073247746,11.36728316141554],[123.1169829551773,11.367283196600578],[123.1169829551773,11.367013447815706],[123.11671543970947,11.36701343857022],[123.11671543970947,11.36674369000088],[123.1169829551773,11.366743699895931],[123.1169829551773,11.366473952841273],[123.11671543970947,11.366473942296658],[123.11671543970947,11.366204195457572],[123.11644277401454,11.366204231999497],[123.11644277401454,11.365934485363345],[123.11590773941947,11.365934459994607],[123.11590773941947,11.365394966719665],[123.11617525708016,11.36539498086999],[123.11617525708016,11.364855492354987],[123.11590773941947,11.364855476905577],[123.11590773941947,11.364316065668708],[123.11644277401454,11.364316023715759],[123.11644277401454,11.36485550747068],[123.11671543970947,11.364855474239809],[123.11671543970947,11.365125216752945],[123.1169829551773,11.365125230545353],[123.1169829551773,11.36539497327416],[123.11725561937745,11.36539501314866],[123.11725561937745,11.365664756080694],[123.11779073247746,11.365664693452818],[123.11779073247746,11.365934435950416],[123.11806339444213,11.365934473473827],[123.11806339444213,11.366204216174598],[123.11941124491038,11.366204164121637],[123.11941124491038,11.36593442469413],[123.11967875305845,11.365934433175259],[123.11967875305845,11.36539495821492],[123.11941124491038,11.365394948434592],[123.11941124491038,11.364585740534274],[123.11913858667603,11.364585776528921],[123.11913858667603,11.36431604163037],[123.11833090625014,11.36431604949799],[123.11833090625014,11.36404631350332],[123.11752321920277,11.36404631636845],[123.11752321920277,11.363506843052308],[123.1169829551773,11.363506792342898],[123.1169829551773,11.362971300921421],[123.11671543970947,11.36297128194222],[123.11671543970947,11.362701546338794],[123.11617525708013,11.36270155397944],[123.11617525708016,11.36243181792968],[123.11590773941947,11.362431871758593],[123.11590773941947,11.361352933614846],[123.11617525708016,11.36135288238498],[123.11617525708016,11.361083150662475],[123.1169829551773,11.361083174418045],[123.1169829551773,11.361352904179318],[123.11725561937745,11.36135287886086],[123.11725561937745,11.361892339655439],[123.11779073247746,11.361892370315855],[123.11779073247746,11.362162100711988],[123.11752321920277,11.362162080791558],[123.11752321920277,11.36324101362833],[123.11779073247746,11.363241030950554],[123.11779073247746,11.362971297092843],[123.11941124491038,11.362971329065608],[123.11941124491038,11.363241058988175],[123.11967875305845,11.363241073955633],[123.11967875305845,11.362971344682649],[123.11994626048006,11.362971284853757],[123.11994626048006,11.362701557095951],[123.12479765655985,11.36270155708158],[123.12479765655985,11.360543710217868],[123.12507029912778,11.360543676957624],[123.12507029912778,11.360004262775183],[123.12561051879435,11.360004235045997],[123.12561051879435,11.359734530565252],[123.12614558650328,11.359734475678138],[123.12614558650328,11.359464773362724],[123.1266857144537,11.3594647563653],[123.1266857144537,11.360543715783212],[123.12614558650328,11.360543662923419],[123.12614558650328,11.360813443807256],[123.12641822533863,11.360813408172199],[123.12641822533863,11.361892387502813],[123.1266857144537,11.361892396980666],[123.1266857144537,11.362431815433016],[123.12614558650328,11.362431846863961],[123.12614558650328,11.362162135893083],[123.12587801010389,11.362162137207514]],[[123.12561051879435,11.36216212737224],[123.12561051879435,11.361892340859658],[123.12587801010389,11.361892351344784],[123.12587801010389,11.362162137207514],[123.12561051879435,11.36216212737224]]]}"
3501.906017,00fc0000000000004cb4,5.96031746,5.954296758,0.3545139756,4.266153706,25.9821017,1.149101054,0.1954973765,1648.559743,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.8787512364049,11.03418714720992],[122.87901878968381,11.034187197708805],[122.87901878968381,11.034456589329887],[122.8787512364049,11.034456614454161],[122.8787512364049,11.03418714720992]]]}"
3501.906017,00fc0000000000004cc3,5.73015873,10.20664581,0.2955394984,3.578713798,25.9821017,1.149101054,58.9624987,1797.259224,0.4353847491,2021,"{""type"":""Polygon"",""coordinates"":[[[122.88009914710462,11.033917750264912],[122.88036669680041,11.033917724799734],[122.88036669680041,11.034187187250415],[122.88009914710462,11.034187138386157],[122.88009914710462,11.033917750264912]]]}"
3501.906017,00fc0000000000004cdb,5,1.701432677,0.3579802927,0.8146251014,25.9821017,1.149101054,66.02074342,1817.926563,0.4347301021,2021,"{""type"":""Polygon"",""coordinates"":[[[122.88009914710462,11.033378826742592],[122.88036669680041,11.033378877545449],[122.88036669680044,11.033648263239732],[122.88009914710462,11.033648288058403],[122.88009914710462,11.033378826742592]]]}"
3501.906017,00fc0000000000004cff,1.26744186,6.017266515,0.6344206955,2.457269537,25.9821017,1.149101054,171.4681631,465.7194094,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.85287900499846,11.023944742482582],[122.85315161799171,11.023944768862163],[122.85315161799171,11.024214189080265],[122.85287900499846,11.02421416335859],[122.85287900499846,11.023944742482582]]]}"
3368.284709,00fc0000000000004d90,10.76744186,-4.79373726,0.3341317952,4.180740092,26.1483756,1.012164822,508.5796022,410.4539073,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77715027996649,10.97812950393607],[122.77742292472603,10.97812945618412],[122.77742292472603,10.978402806842729],[122.77715027996649,10.978402855261097],[122.77715027996649,10.97812950393607]]]}"
3368.284709,00fc0000000000004d98,3.69047619,-10.1119938,0.4195002367,3.652761459,26.1483756,1.012164822,384.0951592,75.4139187,0.3054848729,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77553480600199,10.975435595227728],[122.77580237415083,10.975435642530181],[122.77580237415083,10.975705013495999],[122.77553480600199,10.975705041829922],[122.77553480600199,10.975435595227728]]]}"
3368.284709,00fc0000000000004d9d,4.46031746,6.608102072,0.4676677154,2.145460066,26.1483756,1.012164822,393.2517376,33.52891913,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77553480600199,10.974896854690813],[122.77580237415083,10.974896828290284],[122.77580237415083,10.975166272458702],[122.77553480600199,10.975166224512092],[122.77553480600199,10.974896854690813]]]}"
3368.284709,00fc0000000000004da1,4.265873016,1.623843984,0.3634942962,2.041557917,26.1483756,1.012164822,373.2738196,0,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77553480600199,10.974896854690813],[122.77526732326673,10.974896870406061],[122.77526732326673,10.974627500834998],[122.77553480600199,10.974627485763907],[122.77553480600199,10.974896854690813]]]}"
3368.284709,00fc0000000000004da4,5.465116279,9.713521319,0.2401315185,1.741046692,26.1483756,1.012164822,356.5312819,29.15680474,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77499467272237,10.974088724638747],[122.77526732326673,10.974088689385171],[122.77526732326673,10.974358057167176],[122.77499467272237,10.974358093077418],[122.77499467272237,10.974088724638747]]]}"
3368.284709,00fc0000000000004eb1,4.273809524,1.616836137,0.2532370844,1.568265997,26.1483756,1.012164822,9.90473708,136.4912718,0.4014054241,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75666951942337,10.93258656010494],[122.75693705108199,10.93258651799379],[122.75693705108199,10.932855866816128],[122.75666951942337,10.932855909571536],[122.75666951942337,10.93258656010494]]]}"
3368.284709,00fc0000000000004ecd,-0.921875,2.191119802,0.2216890609,3.316808862,26.1483756,1.012164822,367.8658969,627.91919,0.3488971562,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7736467383094,10.928546345942234],[122.7739193924706,10.928546348416809],[122.7739193924706,10.928815717821701],[122.7736467383094,10.928815716004065],[122.7736467383094,10.928546345942234]]]}"
3368.284709,00fc0000000000004f05,8.5,3.106921836,0.2452278884,3.118358731,26.1483756,1.012164822,397.4810243,683.136097,0.4090942998,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77957848044537,10.92504098273147],[122.77984603794343,10.925040920862276],[122.77984603794343,10.92531026429145],[122.77957848044537,10.925310326805633],[122.77957848044537,10.92504098273147]]]}"
3368.284709,00fc0000000000004f45,0,1.263026488,0.257051401,0,26.1483756,1.012164822,59.19990184,278.2131502,0.2406435912,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77984603794343,10.92126623546406],[122.78011350862256,10.92126626756797],[122.78011350862256,10.921535597755973],[122.77984603794343,10.921535566296534],[122.77984603794343,10.92126623546406]]]}"
3368.284709,00fc00000000000052a7,0,0.2513137867,0.2760157959,0.9283014148,26.1483756,1.012164822,213.3053187,327.3066088,0.2382772969,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77877080903974,10.895395070187408],[122.77877080903973,10.895125749196744],[122.77903828255046,10.89512577022594],[122.77903828255046,10.895395090571904],[122.77877080903974,10.895395070187408]]]}"
3368.284709,00fc0000000000005655,0,-2.733946948,0.3126346486,0,26.1483756,1.012164822,311.2231351,757.778469,0.2277978098,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77984603794343,10.865752128967864],[122.78011350862259,10.865752144142453],[122.78011350862259,10.866021438366584],[122.77984603794343,10.866021423836946],[122.77984603794343,10.865752128967864]]]}"
3368.284709,00fc000000000000565b,0,-6.441438999,0.4158938505,0,26.1483756,1.012164822,245.6908368,669.4624134,0.3919967132,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77903828255046,10.865213527988246],[122.77930584147157,10.865213535151968],[122.77930584147157,10.865482829516296],[122.77903828255046,10.865482822997757],[122.77903828255046,10.865213527988246]]]}"
3368.284709,00fc0000000000005661,0.2301587302,-61.51906189,0.5687026307,1.832582741,26.1483756,1.012164822,235.8781222,338.4299235,0.3946578262,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7528985057825,10.864944224534167],[122.75316604735215,10.864944273831084],[122.75316604735215,10.865213555399375],[122.7528985057825,10.865213581651584],[122.7528985057825,10.864944224534167]]]}"
3368.284709,00fc000000000000566c,1,2.469194582,0.5651130472,1.4766731,26.1483756,1.012164822,265.9442502,380.0643947,0.3047804286,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75343358821871,10.864944247904106],[122.75370621043261,10.864944290585774],[122.75370621043261,10.865213570852832],[122.75343358821871,10.86521352882779],[122.75343358821871,10.864944247904106]]]}"
3368.284709,00fc00000000000056b8,4.079365079,1.528911226,0.2639697848,3.23787106,26.1483756,1.012164822,335.3362894,778.5324824,0.3542255399,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7550541507387,10.861439568639623],[122.75532160050815,10.861439559103541],[122.75532160050815,10.861708898618868],[122.7550541507387,10.861708833899437],[122.7550541507387,10.861439568639623]]]}"
3368.284709,00fc00000000000056ef,3.170634921,1.227613332,0.4719673386,2.773585791,26.1483756,1.012164822,69.63309907,640.2263219,0.2241583475,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77877080903974,10.861170289930826],[122.77903828255046,10.861170317362637],[122.77903828255046,10.861439598801192],[122.77877080903974,10.861439572014287],[122.77877080903974,10.861170289930826]]]}"
3368.284709,00fc0000000000005725,0,2.490766623,0.2602059831,0,26.1483756,1.012164822,186.407129,79.96934843,0.3204994443,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7736467383094,10.860362408524647],[122.7739193924706,10.860362427525017],[122.7739193924706,10.86063171859445],[122.7736467383094,10.86063170025142],[122.7736467383094,10.860362408524647]]]}"
3368.284709,00fc0000000000005756,4,2.446260301,0.3739443526,1.527137312,26.1483756,1.012164822,299.4373552,1147.710922,0.3442040519,2021,"{""type"":""Polygon"",""coordinates"":[[[122.78361699945852,10.859285300143114],[122.7833495380074,10.8592852736629],[122.7833495380074,10.859016009854244],[122.78361699945852,10.859016036979417],[122.78361699945852,10.859285300143114]]]}"
3368.284709,00fc0000000000005763,0,2.169739359,0.3399842775,0,26.1483756,1.012164822,297.9856864,1030.922341,0.2470391758,2021,"{""type"":""Polygon"",""coordinates"":[[[122.78227426008597,10.859285286836739],[122.78227426008597,10.859016020434785],[122.7825418104816,10.85901603858267],[122.7825418104816,10.859285304339444],[122.78227426008597,10.859285286836739]]]}"
3368.284709,00fc000000000000576c,4,20.23710872,0.139055989,0.2134514957,26.1483756,1.012164822,310.8436343,1206.437542,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.78388971296859,10.859285299380018],[122.78388971296859,10.859016036874047],[122.78415717299667,10.859016063354334],[122.78415717299667,10.85928532521533],[122.78388971296859,10.859285299380018]]]}"
3368.284709,00fc000000000000576d,1.611111111,1.972987627,0.2644894778,3.976380343,26.1483756,1.012164822,327.775035,1122.360782,0.2451931242,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7833495380074,10.859016009854244],[122.78308198974014,10.85901599267075],[122.78308198974014,10.858746729121014],[122.7833495380074,10.858746746949706],[122.7833495380074,10.859016009854244]]]}"
3368.284709,00fc0000000000005777,0,-11.17827379,0.3564727046,0,26.1483756,1.012164822,215.8574547,947.1842136,0.3177234793,2021,"{""type"":""Polygon"",""coordinates"":[[[122.78146144334345,10.858746709283984],[122.78173407653038,10.858746722720042],[122.78173407653038,10.859015989520506],[122.78146144334345,10.85901605162174],[122.78146144334345,10.858746709283984]]]}"
3368.284709,00fc0000000000005781,0,2.724754748,0.5740976972,0,26.1483756,1.012164822,245.6669174,981.7724619,0.3786416726,2021,"{""type"":""Polygon"",""coordinates"":[[[122.78173407653038,10.858746722720042],[122.78173407653038,10.858477456823723],[122.78200162834933,10.858477476907046],[122.78200162834933,10.858746742158187],[122.78173407653038,10.858746722720042]]]}"
3368.284709,00fc0000000000005829,0,11.96203,0.3806890496,0,26.1483756,1.012164822,343.407625,230.3824022,0.3681692445,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76717998707282,10.853895699167552],[122.76744749109172,10.853895757854877],[122.76744749109172,10.85416504281108],[122.76717998707282,10.854164984768428],[122.76717998707282,10.853895699167552]]]}"
3368.284709,00fc0000000000005837,0,-2.963015416,0.272177031,0,26.1483756,1.012164822,387.7162261,289.9552827,0.3654832203,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76826033382113,10.853626468032562],[122.76826033382113,10.853357186845093],[122.76852783499766,10.853357170648994],[122.76852783499768,10.853626451191525],[122.76826033382113,10.853626468032562]]]}"
3368.284709,00fc000000000000583b,0,-30.35733818,0.3920683435,0,26.1483756,1.012164822,398.7292225,260.1692562,0.322783963,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7679876644796,10.853626425706068],[122.76826033382113,10.853626468032562],[122.76826033382113,10.853895750124616],[122.76798766447963,10.853895708455317],[122.7679876644796,10.853626425706068]]]}"
3368.284709,00fc000000000000587d,0,4.312093462,0.6152579363,0,26.1483756,1.012164822,566.1784446,920.236363,0.2635561234,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77553480600199,10.850929712561872],[122.77580237415083,10.850929758128686],[122.77580237415083,10.851199012976736],[122.77553480600199,10.851199042931459],[122.77553480600199,10.850929712561872]]]}"
3368.284709,00fc0000000000005a0c,0,0.6349912061,0.1473348029,0,26.1483756,1.012164822,41.98501997,720.5084576,0.367483068,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75936530369835,10.841497337409727],[122.75963282827007,10.841497285343221],[122.75963282827004,10.841766547466115],[122.75936530369835,10.841766600177596],[122.75936530369835,10.841497337409727]]]}"
3368.284709,00fc0000000000005acb,0,0.782414628,0.2819120293,0,26.1483756,1.012164822,89.56106625,1370.196311,0.3559562594,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76125337821031,10.835031036878652],[122.76152089781752,10.835030998052781],[122.76152089781752,10.835300233874385],[122.76125337821031,10.835300273345215],[122.76125337821031,10.835031036878652]]]}"
3368.284709,00fc0000000000005af1,0,0.91691398,0.288445716,0,26.1483756,1.012164822,59.78029348,1411.940253,0.3689746568,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76152089781752,10.835030998052781],[122.76152089781752,10.834761763137058],[122.76178841672127,10.834761724637671],[122.76178841672127,10.83503103377905],[122.76152089781752,10.835030998052781]]]}"
3368.284709,00fc0000000000005b6d,3.069767442,21.91374474,0.4108502068,2.442206679,26.1483756,1.012164822,266.413814,1893.84861,1.76490144,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76232862016724,10.829368627944673],[122.76260130468201,10.829368661483066],[122.76260130468201,10.829641843490343],[122.76232862016724,10.829641885484033],[122.76232862016724,10.829368627944673]]]}"
3368.284709,00fc0000000000005bfa,3.034883721,2.623295778,0.4781345418,1.884071073,26.1483756,1.012164822,0,1212.219272,0.3091579378,2021,"{""type"":""Polygon"",""coordinates"":[[[122.74831470145627,10.81589420760928],[122.74858733737483,10.815894226389087],[122.74858733737486,10.816163503801807],[122.74831470145627,10.816163485679063],[122.74831470145627,10.81589420760928]]]}"
3368.284709,00fc0000000000005c1f,0.2325581395,1.254907591,0.1876476553,1.945987432,26.1483756,1.012164822,333.8970455,1715.964977,0.285069635,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75181816818517,10.812932559812149],[122.75209079472461,10.81293258157328],[122.75209079472461,10.813201765699327],[122.75181816818517,10.813201819451963],[122.75181816818517,10.812932559812149]]]}"
3368.284709,00fc0000000000005d5c,0,3.14346511,0.6338872008,0.8101234602,26.1483756,1.012164822,0,507.714583,0.3560214071,2021,"{""type"":""Polygon"",""coordinates"":[[[122.69172392376628,10.79325873048538],[122.69199145331261,10.793258670045782],[122.69199145331264,10.793527932510152],[122.69172392376628,10.79352791871498],[122.69172392376628,10.79325873048538]]]}"
3368.284709,00fc0000000000005df4,3.23015873,1.44472616,0.3779559472,3.848589184,26.1483756,1.012164822,255.7052574,0.7666287871,0.2198476419,2021,"{""type"":""Polygon"",""coordinates"":[[[122.63351258837122,10.787327857039873],[122.63378009718625,10.787327900116958],[122.63378009718625,10.787597132668461],[122.63351258837122,10.78759709023345],[122.63351258837122,10.787327857039873]]]}"
3368.284709,00fc0000000000005f65,-1.079365079,3.418243807,0.3309206727,2.476574843,26.1483756,1.012164822,29.53568197,562.5328426,0.1817814009,2021,"{""type"":""Polygon"",""coordinates"":[[[122.59012290511694,10.73262166918487],[122.59039035394593,10.732621689517407],[122.59039035394593,10.732890841053694],[122.59012290511694,10.732890896251883],[122.59012290511694,10.73262166918487]]]}"
3368.284709,00fc0000000000005f6e,0.4603174603,4.340376148,0.6748509296,1.477268293,26.1483756,1.012164822,0,835.0149019,0.3254017054,2021,"{""type"":""Polygon"",""coordinates"":[[[122.59281867136586,10.731814180520344],[122.59308619948925,10.731814189506393],[122.59308619948925,10.732083331838574],[122.59281867136586,10.732083323494093],[122.59281867136586,10.731814180520344]]]}"
3501.906017,00fc000000000000702d,4.330097087,3.020639441,0.2368152236,2.420569683,25.9821017,1.149101054,0,1741.69341,33.57255629,2021,"{""type"":""Polygon"",""coordinates"":[[[122.87955896984379,11.033648278282705],[122.87983159669756,11.033648312552856],[122.87983159669756,11.03418716417344],[122.87955896984379,11.03418713122025],[122.87955896984379,11.033648278282705]]]}"
3501.906017,00fc000000000000705c,4.726190476,0.5137721383,0.1901295049,2.319107865,25.9821017,1.149101054,124.5401205,0,0.277743065,2021,"{""type"":""Polygon"",""coordinates"":[[[122.80302252060399,11.000501378648279],[122.8032900162832,11.000501407808075],[122.80329001628317,11.001040184461589],[122.80302252060399,11.001040231587982],[122.80302252060399,11.000501378648279]]]}"
3368.284709,00fc00000000000070a8,1.845098039,0.974707997,0.2676947041,3.550631493,26.1483756,1.012164822,89.63610595,723.1444568,0.3158819307,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75397374987969,10.942825866719918],[122.75451390867462,10.942825880082141],[122.75451390867462,10.943095268854641],[122.75397374987969,10.943095256792768],[122.75397374987969,10.942825866719918]]]}"
3368.284709,00fc00000000000072bb,1.633858268,4.157920734,0.4994791757,1.131183408,26.1483756,1.012164822,88.78422925,37.58864645,0.2893017661,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77203138088431,10.890547461419013],[122.7725715299148,10.890547448439852],[122.7725715299148,10.890816769050309],[122.77203138088431,10.890816783331385],[122.77203138088431,10.890547461419013]]]}"
3368.284709,00fc000000000000734a,5.383858268,2.49866733,0.444425853,2.352474512,26.1483756,1.012164822,0,184.9573241,0.2894282322,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7706834932892,10.877339639320224],[122.7712236494829,10.877339693443274],[122.7712236494829,10.877608973063436],[122.7706834932892,10.877608995146497],[122.7706834932892,10.877339639320224]]]}"
3368.284709,00fc0000000000007368,0.1349206349,1.182106176,0.3284727811,0.8557852592,26.1483756,1.012164822,0.1113397382,581.1323297,0.3931043525,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77823060684929,10.875993199157417],[122.77849816789795,10.875993181460851],[122.77849816789795,10.876531772406342],[122.77823060684929,10.876531791393212],[122.77823060684929,10.875993199157417]]]}"
3368.284709,00fc0000000000007397,1.287698413,5.78946184,0.5947064359,1.579920411,26.1483756,1.012164822,71.84576729,303.0875605,0.303825745,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76960825354676,10.870064712722147],[122.77014324810258,10.870064746557565],[122.77014324810258,10.870334004392804],[122.76960825354676,10.870334046745038],[122.76960825354676,10.870064712722147]]]}"
3368.284709,00fc00000000000073af,-0.25,10.07773873,0.6542936435,1.651993768,26.1483756,1.012164822,29.2857084,273.2778365,100,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76987575117663,10.867906425402005],[122.77041591166262,10.867906452178495],[122.77041591166262,10.868175702118043],[122.76987575117663,10.868175751539495],[122.76987575117663,10.867906425402005]]]}"
3368.284709,00fc00000000000073df,5.101190476,3.263540715,0.5854593586,2.36886338,26.1483756,1.012164822,10.06321281,640.2251746,0.3062618399,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77930584147157,10.861978179305307],[122.77877080903974,10.861978138893157],[122.77877080903974,10.861708855001737],[122.77930584147157,10.861708896703956],[122.77930584147157,10.861978179305307]]]}"
3368.284709,00fc0000000000007593,0,0.6796318232,0.2371949303,0,26.1483756,1.012164822,120.6457013,888.2226553,0.3275532896,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75801742048733,10.837992894587595],[122.75855755782287,10.837992880152955],[122.75855755782287,10.838262133081368],[122.75801742048733,10.838262148817881],[122.75801742048733,10.837992894587595]]]}"
3368.284709,00fc00000000000076d0,0,11.29966391,0.6346112811,0,26.1483756,1.012164822,0,1095.105885,0.3062416157,2021,"{""type"":""Polygon"",""coordinates"":[[[122.67043033052907,10.797301083706431],[122.670703001847,10.797301037838333],[122.670703001847,10.797839543582203],[122.67043033052907,10.797839515864595],[122.67043033052907,10.797301083706431]]]}"
3368.284709,00fc00000000000076e8,0,-0.9467431435,0.276037954,0,26.1483756,1.012164822,0,837.3830802,0.2783276275,2021,"{""type"":""Polygon"",""coordinates"":[[[122.73618877197353,10.795412528985644],[122.73672902506783,10.795412473403838],[122.73672902506783,10.79568171028819],[122.73618877197353,10.795681767171958],[122.73618877197353,10.795412528985644]]]}"
3368.284709,00fc0000000000007708,1.884990253,9.712216347,0.3327414702,1.478414899,26.1483756,1.012164822,0,420.1118391,1.049890589,2021,"{""type"":""Polygon"",""coordinates"":[[[122.69441452896665,10.791639357188494],[122.69468722265744,10.79163936082317],[122.69468722265741,10.79218183114835],[122.69441452896665,10.792181828835583],[122.69441452896665,10.791639357188494]]]}"
3368.284709,00fc0000000000007f21,4.532894737,3.711480478,0.3928419936,1.921646996,26.1483756,1.012164822,279.5406719,70.1475975,0.4007084079,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77499467272237,10.974088724638747],[122.77472710244655,10.974088673141313],[122.77472710244655,10.973819304952942],[122.7744544504526,10.973819338886406],[122.7744544504526,10.973549970935833],[122.77499467272237,10.973549915454132],[122.77499467272237,10.974088724638747]]]}"
3368.284709,00fc0000000000007f30,4.438157895,7.642805542,0.6228129993,1.213805825,26.1483756,1.012164822,0.09256125154,795.776518,0.3091321865,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76744749109172,10.96735017155977],[122.76772016188188,10.967350236987787],[122.76772016188188,10.967080799320483],[122.7679876644796,10.967080811386527],[122.76798766447963,10.967619611338433],[122.76744749109174,10.96761961077894],[122.76744749109172,10.96735017155977]]]}"
3368.284709,00fc00000000000081d5,4.362680683,2.691540252,0.3391580296,3.23851818,26.1483756,1.012164822,0,1052.449557,0.3679033011,2021,"{""type"":""Polygon"",""coordinates"":[[[122.7825418104816,10.887042493643344],[122.78280936017225,10.887042519223874],[122.78280936017225,10.887311803420493],[122.78308198974014,10.887311820375526],[122.78308198974014,10.887581104816634],[122.7825418104816,10.887581139133978],[122.7825418104816,10.887042493643344]]]}"
3368.284709,00fc0000000000008217,3.423884514,0.308130222,-0.07472110952,2.04824857,26.1483756,1.012164822,0.1307347214,303.0799437,0.3208428266,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76933558782041,10.877608971428643],[122.77014324810258,10.877608951295045],[122.77014324810258,10.877878309326551],[122.76933558782041,10.877878256501724],[122.76933558782041,10.877608971428643]]]}"
3368.284709,00fc0000000000008234,3.501315789,7.703904893,0.5985568306,2.118934145,26.1483756,1.012164822,173.1549349,139.0308492,1.751980749,2021,"{""type"":""Polygon"",""coordinates"":[[[122.77418696487331,10.873565561820246],[122.77499467272237,10.873565543139888],[122.77499467272237,10.873838770614311],[122.77418696487331,10.87383879127036],[122.77418696487331,10.873565561820246]]]}"
3368.284709,00fc00000000000082ea,3.31865285,7.482238859,0.1871470888,1.458246641,26.1483756,1.012164822,284.3249496,757.0922068,33.53850059,2021,"{""type"":""Polygon"",""coordinates"":[[[122.75343358821871,10.859554549922967],[122.75370621043261,10.859554605747098],[122.75370621043261,10.860362469900593],[122.75343358821871,10.860362416046408],[122.75343358821871,10.859554549922967]]]}"
3368.284709,00fc0000000000008338,0,-8.064121578,0.3521415743,0,26.1483756,1.012164822,328.5238815,260.1735795,0.3433640808,2021,"{""type"":""Polygon"",""coordinates"":[[[122.76717998707282,10.853895699167552],[122.76691248235015,10.853895715045619],[122.76691248235015,10.85362642970439],[122.76663980939408,10.853626460622955],[122.76663980939408,10.853357175528897],[122.76717998707282,10.85335720556367],[122.76717998707282,10.853895699167552]]]}"
3368.284709,00fc0000000000008458,0,-2.365376842,0.3091898565,0,26.1483756,1.012164822,91.09892956,745.938815,0.2917736579,2021,"{""type"":""Polygon"",""coordinates"":[[[122.70654550633257,10.802151138420705],[122.70735323332595,10.802151191538028],[122.70735323332592,10.802420372173136],[122.70654550633257,10.802420395876268],[122.70654550633257,10.802151138420705]]]}"
